,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
2312,227764485,889705,SENSEX25N0675800PE,SENSEX,0.0,2025-11-06,75800.0,0.05,20,PE,BFO-OPT,BFO
2313,227659781,889296,SENSEX25N0675700PE,SENSEX,0.0,2025-11-06,75700.0,0.05,20,PE,BFO-OPT,BFO
2314,227771397,889732,SENSEX25N0675700CE,SENSEX,0.0,2025-11-06,75700.0,0.05,20,CE,BFO-OPT,BFO
2315,227676677,889362,SENSEX25N0675600CE,SENSEX,0.0,2025-11-06,75600.0,0.05,20,CE,BFO-OPT,BFO
2316,227743493,889623,SENSEX25N0675600PE,SENSEX,0.0,2025-11-06,75600.0,0.05,20,PE,BFO-OPT,BFO
2317,227518981,888746,SENSEX25N0675500PE,SENSEX,0.0,2025-11-06,75500.0,0.05,20,PE,BFO-OPT,BFO
2318,227753733,889663,SENSEX25N0675500CE,SENSEX,0.0,2025-11-06,75500.0,0.05,20,CE,BFO-OPT,BFO
2319,227834117,889977,SENSEX25N0675400CE,SENSEX,0.0,2025-11-06,75400.0,0.05,20,CE,BFO-OPT,BFO
2320,281611013,1100043,SENSEX25N0675400PE,SENSEX,0.0,2025-11-06,75400.0,0.05,20,PE,BFO-OPT,BFO
2321,227793925,889820,SENSEX25N0675300PE,SENSEX,0.0,2025-11-06,75300.0,0.05,20,PE,BFO-OPT,BFO
2322,281612549,1100049,SENSEX25N0675300CE,SENSEX,0.0,2025-11-06,75300.0,0.05,20,CE,BFO-OPT,BFO
2323,227797253,889833,SENSEX25N0675200CE,SENSEX,0.0,2025-11-06,75200.0,0.05,20,CE,BFO-OPT,BFO
2324,281606917,1100027,SENSEX25N0675200PE,SENSEX,0.0,2025-11-06,75200.0,0.05,20,PE,BFO-OPT,BFO
2325,281608453,1100033,SENSEX25N0675100CE,SENSEX,0.0,2025-11-06,75100.0,0.05,20,CE,BFO-OPT,BFO
2326,281623557,1100092,SENSEX25N0675100PE,SENSEX,0.0,2025-11-06,75100.0,0.05,20,PE,BFO-OPT,BFO
2327,281645573,1100178,SENSEX25N0675000PE,SENSEX,0.0,2025-11-06,75000.0,0.05,20,PE,BFO-OPT,BFO
2328,281714693,1100448,SENSEX25N0675000CE,SENSEX,0.0,2025-11-06,75000.0,0.05,20,CE,BFO-OPT,BFO
2329,281628421,1100111,SENSEX25N0674900PE,SENSEX,0.0,2025-11-06,74900.0,0.05,20,PE,BFO-OPT,BFO
2330,281664773,1100253,SENSEX25N0674900CE,SENSEX,0.0,2025-11-06,74900.0,0.05,20,CE,BFO-OPT,BFO
2331,281632773,1100128,SENSEX25N0674800CE,SENSEX,0.0,2025-11-06,74800.0,0.05,20,CE,BFO-OPT,BFO
2332,281654789,1100214,SENSEX25N0674800PE,SENSEX,0.0,2025-11-06,74800.0,0.05,20,PE,BFO-OPT,BFO
2333,281657093,1100223,SENSEX25N0674700CE,SENSEX,0.0,2025-11-06,74700.0,0.05,20,CE,BFO-OPT,BFO
2334,281675269,1100294,SENSEX25N0674700PE,SENSEX,0.0,2025-11-06,74700.0,0.05,20,PE,BFO-OPT,BFO
2335,281724421,1100486,SENSEX25N0674600CE,SENSEX,0.0,2025-11-06,74600.0,0.05,20,CE,BFO-OPT,BFO
2336,281743877,1100562,SENSEX25N0674600PE,SENSEX,0.0,2025-11-06,74600.0,0.05,20,PE,BFO-OPT,BFO
2337,281959173,1101403,SENSEX25N0674500CE,SENSEX,0.0,2025-11-06,74500.0,0.05,20,CE,BFO-OPT,BFO
2338,281984773,1101503,SENSEX25N0674500PE,SENSEX,0.0,2025-11-06,74500.0,0.05,20,PE,BFO-OPT,BFO
2339,281946885,1101355,SENSEX25N0674400PE,SENSEX,0.0,2025-11-06,74400.0,0.05,20,PE,BFO-OPT,BFO
2340,281986821,1101511,SENSEX25N0674400CE,SENSEX,0.0,2025-11-06,74400.0,0.05,20,CE,BFO-OPT,BFO
2341,281952517,1101377,SENSEX25N0674300CE,SENSEX,0.0,2025-11-06,74300.0,0.05,20,CE,BFO-OPT,BFO
2342,281976581,1101471,SENSEX25N0674300PE,SENSEX,0.0,2025-11-06,74300.0,0.05,20,PE,BFO-OPT,BFO
2343,281981445,1101490,SENSEX25N0674200CE,SENSEX,0.0,2025-11-06,74200.0,0.05,20,CE,BFO-OPT,BFO
2344,281993221,1101536,SENSEX25N0674200PE,SENSEX,0.0,2025-11-06,74200.0,0.05,20,PE,BFO-OPT,BFO
2345,282431237,1103247,SENSEX25N0674100CE,SENSEX,0.0,2025-11-06,74100.0,0.05,20,CE,BFO-OPT,BFO
2346,283175941,1106156,SENSEX25N0674100PE,SENSEX,0.0,2025-11-06,74100.0,0.05,20,PE,BFO-OPT,BFO
2347,283325701,1106741,SENSEX25N0674000CE,SENSEX,0.0,2025-11-06,74000.0,0.05,20,CE,BFO-OPT,BFO
2348,284640005,1111875,SENSEX25N0674000PE,SENSEX,0.0,2025-11-06,74000.0,0.05,20,PE,BFO-OPT,BFO
2349,282037509,1101709,SENSEX25N0673900PE,SENSEX,0.0,2025-11-06,73900.0,0.05,20,PE,BFO-OPT,BFO
2350,285307397,1114482,SENSEX25N0673900CE,SENSEX,0.0,2025-11-06,73900.0,0.05,20,CE,BFO-OPT,BFO
2351,284368645,1110815,SENSEX25N0673800CE,SENSEX,0.0,2025-11-06,73800.0,0.05,20,CE,BFO-OPT,BFO
2352,284991493,1113248,SENSEX25N0673800PE,SENSEX,0.0,2025-11-06,73800.0,0.05,20,PE,BFO-OPT,BFO
2353,285112069,1113719,SENSEX25N0673700CE,SENSEX,0.0,2025-11-06,73700.0,0.05,20,CE,BFO-OPT,BFO
2354,285670149,1115899,SENSEX25N0673700PE,SENSEX,0.0,2025-11-06,73700.0,0.05,20,PE,BFO-OPT,BFO
2355,286208773,1118003,SENSEX25N0673600PE,SENSEX,0.0,2025-11-06,73600.0,0.05,20,PE,BFO-OPT,BFO
2356,286221061,1118051,SENSEX25N0673600CE,SENSEX,0.0,2025-11-06,73600.0,0.05,20,CE,BFO-OPT,BFO
2357,285988869,1117144,SENSEX25N0673500CE,SENSEX,0.0,2025-11-06,73500.0,0.05,20,CE,BFO-OPT,BFO
2358,286125573,1117678,SENSEX25N0673500PE,SENSEX,0.0,2025-11-06,73500.0,0.05,20,PE,BFO-OPT,BFO
2359,286038277,1117337,SENSEX25N0673400PE,SENSEX,0.0,2025-11-06,73400.0,0.05,20,PE,BFO-OPT,BFO
2360,286164229,1117829,SENSEX25N0673400CE,SENSEX,0.0,2025-11-06,73400.0,0.05,20,CE,BFO-OPT,BFO
2361,286070021,1117461,SENSEX25N0673300PE,SENSEX,0.0,2025-11-06,73300.0,0.05,20,PE,BFO-OPT,BFO
2362,286200325,1117970,SENSEX25N0673300CE,SENSEX,0.0,2025-11-06,73300.0,0.05,20,CE,BFO-OPT,BFO
2363,285982725,1117120,SENSEX25N0673200PE,SENSEX,0.0,2025-11-06,73200.0,0.05,20,PE,BFO-OPT,BFO
2364,286115845,1117640,SENSEX25N0673200CE,SENSEX,0.0,2025-11-06,73200.0,0.05,20,CE,BFO-OPT,BFO
2365,286016517,1117252,SENSEX25N0673100PE,SENSEX,0.0,2025-11-06,73100.0,0.05,20,PE,BFO-OPT,BFO
2366,286028037,1117297,SENSEX25N0673100CE,SENSEX,0.0,2025-11-06,73100.0,0.05,20,CE,BFO-OPT,BFO
2367,286061573,1117428,SENSEX25N0673000CE,SENSEX,0.0,2025-11-06,73000.0,0.05,20,CE,BFO-OPT,BFO
2368,286192133,1117938,SENSEX25N0673000PE,SENSEX,0.0,2025-11-06,73000.0,0.05,20,PE,BFO-OPT,BFO
2369,286026757,1117292,SENSEX25N0672900CE,SENSEX,0.0,2025-11-06,72900.0,0.05,20,CE,BFO-OPT,BFO
2370,286156037,1117797,SENSEX25N0672900PE,SENSEX,0.0,2025-11-06,72900.0,0.05,20,PE,BFO-OPT,BFO
2371,288066821,1125261,SENSEX25N0672800PE,SENSEX,0.0,2025-11-06,72800.0,0.05,20,PE,BFO-OPT,BFO
2372,288158213,1125618,SENSEX25N0672800CE,SENSEX,0.0,2025-11-06,72800.0,0.05,20,CE,BFO-OPT,BFO
2373,282718213,1104368,SENSEX25N1384400CE,SENSEX,0.0,2025-11-13,84400.0,0.05,20,CE,BFO-OPT,BFO
2374,285447173,1115028,SENSEX25N1384400PE,SENSEX,0.0,2025-11-13,84400.0,0.05,20,PE,BFO-OPT,BFO
2375,282323205,1102825,SENSEX25N1384300PE,SENSEX,0.0,2025-11-13,84300.0,0.05,20,PE,BFO-OPT,BFO
2376,285526789,1115339,SENSEX25N1384300CE,SENSEX,0.0,2025-11-13,84300.0,0.05,20,CE,BFO-OPT,BFO
2377,282536453,1103658,SENSEX25N1384500PE,SENSEX,0.0,2025-11-13,84500.0,0.05,20,PE,BFO-OPT,BFO
2378,285682181,1115946,SENSEX25N1384500CE,SENSEX,0.0,2025-11-13,84500.0,0.05,20,CE,BFO-OPT,BFO
2379,282424837,1103222,SENSEX25N1384200CE,SENSEX,0.0,2025-11-13,84200.0,0.05,20,CE,BFO-OPT,BFO
2380,283168773,1106128,SENSEX25N1384200PE,SENSEX,0.0,2025-11-13,84200.0,0.05,20,PE,BFO-OPT,BFO
2381,285007365,1113310,SENSEX25N1384600CE,SENSEX,0.0,2025-11-13,84600.0,0.05,20,CE,BFO-OPT,BFO
2382,285602821,1115636,SENSEX25N1384600PE,SENSEX,0.0,2025-11-13,84600.0,0.05,20,PE,BFO-OPT,BFO
2383,282124805,1102050,SENSEX25N1384100PE,SENSEX,0.0,2025-11-13,84100.0,0.05,20,PE,BFO-OPT,BFO
2384,285371653,1114733,SENSEX25N1384100CE,SENSEX,0.0,2025-11-13,84100.0,0.05,20,CE,BFO-OPT,BFO
2385,282050565,1101760,SENSEX25N1384700CE,SENSEX,0.0,2025-11-13,84700.0,0.05,20,CE,BFO-OPT,BFO
2386,282825733,1104788,SENSEX25N1384700PE,SENSEX,0.0,2025-11-13,84700.0,0.05,20,PE,BFO-OPT,BFO
2387,282230277,1102462,SENSEX25N1384000CE,SENSEX,0.0,2025-11-13,84000.0,0.05,20,CE,BFO-OPT,BFO
2388,282985477,1105412,SENSEX25N1384000PE,SENSEX,0.0,2025-11-13,84000.0,0.05,20,PE,BFO-OPT,BFO
2389,285226501,1114166,SENSEX25N1384800CE,SENSEX,0.0,2025-11-13,84800.0,0.05,20,CE,BFO-OPT,BFO
2390,285752837,1116222,SENSEX25N1384800PE,SENSEX,0.0,2025-11-13,84800.0,0.05,20,PE,BFO-OPT,BFO
2391,284364037,1110797,SENSEX25N1383900CE,SENSEX,0.0,2025-11-13,83900.0,0.05,20,CE,BFO-OPT,BFO
2392,284983557,1113217,SENSEX25N1383900PE,SENSEX,0.0,2025-11-13,83900.0,0.05,20,PE,BFO-OPT,BFO
2393,282251269,1102544,SENSEX25N1384900CE,SENSEX,0.0,2025-11-13,84900.0,0.05,20,CE,BFO-OPT,BFO
2394,283004421,1105486,SENSEX25N1384900PE,SENSEX,0.0,2025-11-13,84900.0,0.05,20,PE,BFO-OPT,BFO
2395,282611973,1103953,SENSEX25N1383800CE,SENSEX,0.0,2025-11-13,83800.0,0.05,20,CE,BFO-OPT,BFO
2396,283352581,1106846,SENSEX25N1383800PE,SENSEX,0.0,2025-11-13,83800.0,0.05,20,PE,BFO-OPT,BFO
2397,284851205,1112700,SENSEX25N1385000CE,SENSEX,0.0,2025-11-13,85000.0,0.05,20,CE,BFO-OPT,BFO
2398,285492741,1115206,SENSEX25N1385000PE,SENSEX,0.0,2025-11-13,85000.0,0.05,20,PE,BFO-OPT,BFO
2399,283482629,1107354,SENSEX25N1383700CE,SENSEX,0.0,2025-11-13,83700.0,0.05,20,CE,BFO-OPT,BFO
2400,284766469,1112369,SENSEX25N1383700PE,SENSEX,0.0,2025-11-13,83700.0,0.05,20,PE,BFO-OPT,BFO
2401,283456261,1107251,SENSEX25N1385100CE,SENSEX,0.0,2025-11-13,85100.0,0.05,20,CE,BFO-OPT,BFO
2402,284747269,1112294,SENSEX25N1385100PE,SENSEX,0.0,2025-11-13,85100.0,0.05,20,PE,BFO-OPT,BFO
2403,285075717,1113577,SENSEX25N1385200CE,SENSEX,0.0,2025-11-13,85200.0,0.05,20,CE,BFO-OPT,BFO
2404,290235141,1133731,SENSEX25N1391900CE,SENSEX,0.0,2025-11-13,91900.0,0.05,20,CE,BFO-OPT,BFO
2405,290261253,1133833,SENSEX25N1391900PE,SENSEX,0.0,2025-11-13,91900.0,0.05,20,PE,BFO-OPT,BFO
2406,290265861,1133851,SENSEX25N1391800CE,SENSEX,0.0,2025-11-13,91800.0,0.05,20,CE,BFO-OPT,BFO
2407,290290693,1133948,SENSEX25N1391800PE,SENSEX,0.0,2025-11-13,91800.0,0.05,20,PE,BFO-OPT,BFO
2408,290255365,1133810,SENSEX25N1391700PE,SENSEX,0.0,2025-11-13,91700.0,0.05,20,PE,BFO-OPT,BFO
2409,290295813,1133968,SENSEX25N1391700CE,SENSEX,0.0,2025-11-13,91700.0,0.05,20,CE,BFO-OPT,BFO
2410,290259717,1133827,SENSEX25N1391600CE,SENSEX,0.0,2025-11-13,91600.0,0.05,20,CE,BFO-OPT,BFO
2411,290283525,1133920,SENSEX25N1391600PE,SENSEX,0.0,2025-11-13,91600.0,0.05,20,PE,BFO-OPT,BFO
2412,290167557,1133467,SENSEX25N1391500CE,SENSEX,0.0,2025-11-13,91500.0,0.05,20,CE,BFO-OPT,BFO
2413,290187525,1133545,SENSEX25N1391500PE,SENSEX,0.0,2025-11-13,91500.0,0.05,20,PE,BFO-OPT,BFO
2414,290149125,1133395,SENSEX25N1391400CE,SENSEX,0.0,2025-11-13,91400.0,0.05,20,CE,BFO-OPT,BFO
2415,290163461,1133451,SENSEX25N1391400PE,SENSEX,0.0,2025-11-13,91400.0,0.05,20,PE,BFO-OPT,BFO
2416,290164741,1133456,SENSEX25N1391300CE,SENSEX,0.0,2025-11-13,91300.0,0.05,20,CE,BFO-OPT,BFO
2417,290180101,1133516,SENSEX25N1391300PE,SENSEX,0.0,2025-11-13,91300.0,0.05,20,PE,BFO-OPT,BFO
2418,290159365,1133435,SENSEX25N1391200PE,SENSEX,0.0,2025-11-13,91200.0,0.05,20,PE,BFO-OPT,BFO
2419,290183941,1133531,SENSEX25N1391200CE,SENSEX,0.0,2025-11-13,91200.0,0.05,20,CE,BFO-OPT,BFO
2420,290160901,1133441,SENSEX25N1391100CE,SENSEX,0.0,2025-11-13,91100.0,0.05,20,CE,BFO-OPT,BFO
2421,290174981,1133496,SENSEX25N1391100PE,SENSEX,0.0,2025-11-13,91100.0,0.05,20,PE,BFO-OPT,BFO
2422,289915397,1132482,SENSEX25N1391000PE,SENSEX,0.0,2025-11-13,91000.0,0.05,20,PE,BFO-OPT,BFO
2423,290074885,1133105,SENSEX25N1391000CE,SENSEX,0.0,2025-11-13,91000.0,0.05,20,CE,BFO-OPT,BFO
2424,289954053,1132633,SENSEX25N1390900CE,SENSEX,0.0,2025-11-13,90900.0,0.05,20,CE,BFO-OPT,BFO
2425,290088709,1133159,SENSEX25N1390900PE,SENSEX,0.0,2025-11-13,90900.0,0.05,20,PE,BFO-OPT,BFO
2426,289933829,1132554,SENSEX25N1390800PE,SENSEX,0.0,2025-11-13,90800.0,0.05,20,PE,BFO-OPT,BFO
2427,290093573,1133178,SENSEX25N1390800CE,SENSEX,0.0,2025-11-13,90800.0,0.05,20,CE,BFO-OPT,BFO
2428,289940741,1132581,SENSEX25N1390700CE,SENSEX,0.0,2025-11-13,90700.0,0.05,20,CE,BFO-OPT,BFO
2429,289981701,1132741,SENSEX25N1390700PE,SENSEX,0.0,2025-11-13,90700.0,0.05,20,PE,BFO-OPT,BFO
2430,289924357,1132517,SENSEX25N1390600PE,SENSEX,0.0,2025-11-13,90600.0,0.05,20,PE,BFO-OPT,BFO
2431,290081285,1133130,SENSEX25N1390600CE,SENSEX,0.0,2025-11-13,90600.0,0.05,20,CE,BFO-OPT,BFO
2432,289928965,1132535,SENSEX25N1390500CE,SENSEX,0.0,2025-11-13,90500.0,0.05,20,CE,BFO-OPT,BFO
2433,289969157,1132692,SENSEX25N1390500PE,SENSEX,0.0,2025-11-13,90500.0,0.05,20,PE,BFO-OPT,BFO
2434,289911557,1132467,SENSEX25N1390400PE,SENSEX,0.0,2025-11-13,90400.0,0.05,20,PE,BFO-OPT,BFO
2435,289975813,1132718,SENSEX25N1390400CE,SENSEX,0.0,2025-11-13,90400.0,0.05,20,CE,BFO-OPT,BFO
2436,289917957,1132492,SENSEX25N1390300CE,SENSEX,0.0,2025-11-13,90300.0,0.05,20,CE,BFO-OPT,BFO
2437,289958149,1132649,SENSEX25N1390300PE,SENSEX,0.0,2025-11-13,90300.0,0.05,20,PE,BFO-OPT,BFO
2438,289965317,1132677,SENSEX25N1390200CE,SENSEX,0.0,2025-11-13,90200.0,0.05,20,CE,BFO-OPT,BFO
2439,290009093,1132848,SENSEX25N1390200PE,SENSEX,0.0,2025-11-13,90200.0,0.05,20,PE,BFO-OPT,BFO
2440,289820421,1132111,SENSEX25N1390100CE,SENSEX,0.0,2025-11-13,90100.0,0.05,20,CE,BFO-OPT,BFO
2441,289837061,1132176,SENSEX25N1390100PE,SENSEX,0.0,2025-11-13,90100.0,0.05,20,PE,BFO-OPT,BFO
2442,289445125,1130645,SENSEX25N1390000CE,SENSEX,0.0,2025-11-13,90000.0,0.05,20,CE,BFO-OPT,BFO
2443,289457157,1130692,SENSEX25N1390000PE,SENSEX,0.0,2025-11-13,90000.0,0.05,20,PE,BFO-OPT,BFO
2444,289456901,1130691,SENSEX25N1389900CE,SENSEX,0.0,2025-11-13,89900.0,0.05,20,CE,BFO-OPT,BFO
2445,289472517,1130752,SENSEX25N1389900PE,SENSEX,0.0,2025-11-13,89900.0,0.05,20,PE,BFO-OPT,BFO
2446,289440005,1130625,SENSEX25N1389800CE,SENSEX,0.0,2025-11-13,89800.0,0.05,20,CE,BFO-OPT,BFO
2447,289450501,1130666,SENSEX25N1389800PE,SENSEX,0.0,2025-11-13,89800.0,0.05,20,PE,BFO-OPT,BFO
2448,289384709,1130409,SENSEX25N1389700CE,SENSEX,0.0,2025-11-13,89700.0,0.05,20,CE,BFO-OPT,BFO
2449,289397765,1130460,SENSEX25N1389700PE,SENSEX,0.0,2025-11-13,89700.0,0.05,20,PE,BFO-OPT,BFO
2450,289378309,1130384,SENSEX25N1389600PE,SENSEX,0.0,2025-11-13,89600.0,0.05,20,PE,BFO-OPT,BFO
2451,289400837,1130472,SENSEX25N1389600CE,SENSEX,0.0,2025-11-13,89600.0,0.05,20,CE,BFO-OPT,BFO
2452,289381893,1130398,SENSEX25N1389500CE,SENSEX,0.0,2025-11-13,89500.0,0.05,20,CE,BFO-OPT,BFO
2453,289393925,1130445,SENSEX25N1389500PE,SENSEX,0.0,2025-11-13,89500.0,0.05,20,PE,BFO-OPT,BFO
2454,289276165,1129985,SENSEX25N1389400CE,SENSEX,0.0,2025-11-13,89400.0,0.05,20,CE,BFO-OPT,BFO
2455,289286149,1130024,SENSEX25N1389400PE,SENSEX,0.0,2025-11-13,89400.0,0.05,20,PE,BFO-OPT,BFO
2456,289149957,1129492,SENSEX25N1389300CE,SENSEX,0.0,2025-11-13,89300.0,0.05,20,CE,BFO-OPT,BFO
2457,289174277,1129587,SENSEX25N1389300PE,SENSEX,0.0,2025-11-13,89300.0,0.05,20,PE,BFO-OPT,BFO
2458,289179141,1129606,SENSEX25N1389200CE,SENSEX,0.0,2025-11-13,89200.0,0.05,20,CE,BFO-OPT,BFO
2459,289203205,1129700,SENSEX25N1389200PE,SENSEX,0.0,2025-11-13,89200.0,0.05,20,PE,BFO-OPT,BFO
2460,289143301,1129466,SENSEX25N1389100CE,SENSEX,0.0,2025-11-13,89100.0,0.05,20,CE,BFO-OPT,BFO
2461,289167621,1129561,SENSEX25N1389100PE,SENSEX,0.0,2025-11-13,89100.0,0.05,20,PE,BFO-OPT,BFO
2462,289171205,1129575,SENSEX25N1389000CE,SENSEX,0.0,2025-11-13,89000.0,0.05,20,CE,BFO-OPT,BFO
2463,289196037,1129672,SENSEX25N1389000PE,SENSEX,0.0,2025-11-13,89000.0,0.05,20,PE,BFO-OPT,BFO
2464,289125893,1129398,SENSEX25N1388900PE,SENSEX,0.0,2025-11-13,88900.0,0.05,20,PE,BFO-OPT,BFO
2465,289222149,1129774,SENSEX25N1388900CE,SENSEX,0.0,2025-11-13,88900.0,0.05,20,CE,BFO-OPT,BFO
2466,289132293,1129423,SENSEX25N1388800CE,SENSEX,0.0,2025-11-13,88800.0,0.05,20,CE,BFO-OPT,BFO
2467,289207557,1129717,SENSEX25N1388800PE,SENSEX,0.0,2025-11-13,88800.0,0.05,20,PE,BFO-OPT,BFO
2468,282128389,1102064,SENSEX25N1388700PE,SENSEX,0.0,2025-11-13,88700.0,0.05,20,PE,BFO-OPT,BFO
2469,285374981,1114746,SENSEX25N1388700CE,SENSEX,0.0,2025-11-13,88700.0,0.05,20,CE,BFO-OPT,BFO
2470,282235141,1102481,SENSEX25N1388600CE,SENSEX,0.0,2025-11-13,88600.0,0.05,20,CE,BFO-OPT,BFO
2471,282991877,1105437,SENSEX25N1388600PE,SENSEX,0.0,2025-11-13,88600.0,0.05,20,PE,BFO-OPT,BFO
2472,285204741,1114081,SENSEX25N1388500CE,SENSEX,0.0,2025-11-13,88500.0,0.05,20,CE,BFO-OPT,BFO
2473,285740549,1116174,SENSEX25N1388500PE,SENSEX,0.0,2025-11-13,88500.0,0.05,20,PE,BFO-OPT,BFO
2474,282030597,1101682,SENSEX25N1388400CE,SENSEX,0.0,2025-11-13,88400.0,0.05,20,CE,BFO-OPT,BFO
2475,282805765,1104710,SENSEX25N1388400PE,SENSEX,0.0,2025-11-13,88400.0,0.05,20,PE,BFO-OPT,BFO
2476,284988165,1113235,SENSEX25N1388300CE,SENSEX,0.0,2025-11-13,88300.0,0.05,20,CE,BFO-OPT,BFO
2477,285588741,1115581,SENSEX25N1388300PE,SENSEX,0.0,2025-11-13,88300.0,0.05,20,PE,BFO-OPT,BFO
2478,282509573,1103553,SENSEX25N1388200PE,SENSEX,0.0,2025-11-13,88200.0,0.05,20,PE,BFO-OPT,BFO
2479,285665285,1115880,SENSEX25N1388200CE,SENSEX,0.0,2025-11-13,88200.0,0.05,20,CE,BFO-OPT,BFO
2480,282693381,1104271,SENSEX25N1388100CE,SENSEX,0.0,2025-11-13,88100.0,0.05,20,CE,BFO-OPT,BFO
2481,285429765,1114960,SENSEX25N1388100PE,SENSEX,0.0,2025-11-13,88100.0,0.05,20,PE,BFO-OPT,BFO
2482,282304773,1102753,SENSEX25N1388000PE,SENSEX,0.0,2025-11-13,88000.0,0.05,20,PE,BFO-OPT,BFO
2483,285509893,1115273,SENSEX25N1388000CE,SENSEX,0.0,2025-11-13,88000.0,0.05,20,CE,BFO-OPT,BFO
2484,283026181,1105571,SENSEX25N1387900CE,SENSEX,0.0,2025-11-13,87900.0,0.05,20,CE,BFO-OPT,BFO
2485,284431109,1111059,SENSEX25N1387900PE,SENSEX,0.0,2025-11-13,87900.0,0.05,20,PE,BFO-OPT,BFO
2486,284518661,1111401,SENSEX25N1387800CE,SENSEX,0.0,2025-11-13,87800.0,0.05,20,CE,BFO-OPT,BFO
2487,285185541,1114006,SENSEX25N1387800PE,SENSEX,0.0,2025-11-13,87800.0,0.05,20,PE,BFO-OPT,BFO
2488,282855173,1104903,SENSEX25N1387700CE,SENSEX,0.0,2025-11-13,87700.0,0.05,20,CE,BFO-OPT,BFO
2489,283565317,1107677,SENSEX25N1387700PE,SENSEX,0.0,2025-11-13,87700.0,0.05,20,PE,BFO-OPT,BFO
2490,284346885,1110730,SENSEX25N1387600CE,SENSEX,0.0,2025-11-13,87600.0,0.05,20,CE,BFO-OPT,BFO
2491,284963589,1113139,SENSEX25N1387600PE,SENSEX,0.0,2025-11-13,87600.0,0.05,20,PE,BFO-OPT,BFO
2492,282573573,1103803,SENSEX25N1387500CE,SENSEX,0.0,2025-11-13,87500.0,0.05,20,CE,BFO-OPT,BFO
2493,283329797,1106757,SENSEX25N1387500PE,SENSEX,0.0,2025-11-13,87500.0,0.05,20,PE,BFO-OPT,BFO
2494,283458053,1107258,SENSEX25N1387400CE,SENSEX,0.0,2025-11-13,87400.0,0.05,20,CE,BFO-OPT,BFO
2495,284749829,1112304,SENSEX25N1387400PE,SENSEX,0.0,2025-11-13,87400.0,0.05,20,PE,BFO-OPT,BFO
2496,283096837,1105847,SENSEX25N1387300PE,SENSEX,0.0,2025-11-13,87300.0,0.05,20,PE,BFO-OPT,BFO
2497,284853765,1112710,SENSEX25N1387300CE,SENSEX,0.0,2025-11-13,87300.0,0.05,20,CE,BFO-OPT,BFO
2498,283200517,1106252,SENSEX25N1387200CE,SENSEX,0.0,2025-11-13,87200.0,0.05,20,CE,BFO-OPT,BFO
2499,284574213,1111618,SENSEX25N1387200PE,SENSEX,0.0,2025-11-13,87200.0,0.05,20,PE,BFO-OPT,BFO
2500,284654085,1111930,SENSEX25N1387100CE,SENSEX,0.0,2025-11-13,87100.0,0.05,20,CE,BFO-OPT,BFO
2501,285339909,1114609,SENSEX25N1387100PE,SENSEX,0.0,2025-11-13,87100.0,0.05,20,PE,BFO-OPT,BFO
2502,283005445,1105490,SENSEX25N1387000CE,SENSEX,0.0,2025-11-13,87000.0,0.05,20,CE,BFO-OPT,BFO
2503,284407301,1110966,SENSEX25N1387000PE,SENSEX,0.0,2025-11-13,87000.0,0.05,20,PE,BFO-OPT,BFO
2504,285008133,1113313,SENSEX25N1386900CE,SENSEX,0.0,2025-11-13,86900.0,0.05,20,CE,BFO-OPT,BFO
2505,285603845,1115640,SENSEX25N1386900PE,SENSEX,0.0,2025-11-13,86900.0,0.05,20,PE,BFO-OPT,BFO
2506,282538245,1103665,SENSEX25N1386800PE,SENSEX,0.0,2025-11-13,86800.0,0.05,20,PE,BFO-OPT,BFO
2507,285683461,1115951,SENSEX25N1386800CE,SENSEX,0.0,2025-11-13,86800.0,0.05,20,CE,BFO-OPT,BFO
2508,284790789,1112464,SENSEX25N1386700CE,SENSEX,0.0,2025-11-13,86700.0,0.05,20,CE,BFO-OPT,BFO
2509,285447941,1115031,SENSEX25N1386700PE,SENSEX,0.0,2025-11-13,86700.0,0.05,20,PE,BFO-OPT,BFO
2510,282323973,1102828,SENSEX25N1386600PE,SENSEX,0.0,2025-11-13,86600.0,0.05,20,PE,BFO-OPT,BFO
2511,285528581,1115346,SENSEX25N1386600CE,SENSEX,0.0,2025-11-13,86600.0,0.05,20,CE,BFO-OPT,BFO
2512,282426885,1103230,SENSEX25N1386500CE,SENSEX,0.0,2025-11-13,86500.0,0.05,20,CE,BFO-OPT,BFO
2513,285289221,1114411,SENSEX25N1386500PE,SENSEX,0.0,2025-11-13,86500.0,0.05,20,PE,BFO-OPT,BFO
2514,282127109,1102059,SENSEX25N1386400PE,SENSEX,0.0,2025-11-13,86400.0,0.05,20,PE,BFO-OPT,BFO
2515,285373957,1114742,SENSEX25N1386400CE,SENSEX,0.0,2025-11-13,86400.0,0.05,20,CE,BFO-OPT,BFO
2516,282233861,1102476,SENSEX25N1386300CE,SENSEX,0.0,2025-11-13,86300.0,0.05,20,CE,BFO-OPT,BFO
2517,282988805,1105425,SENSEX25N1386300PE,SENSEX,0.0,2025-11-13,86300.0,0.05,20,PE,BFO-OPT,BFO
2518,285203205,1114075,SENSEX25N1386200CE,SENSEX,0.0,2025-11-13,86200.0,0.05,20,CE,BFO-OPT,BFO
2519,285737989,1116164,SENSEX25N1386200PE,SENSEX,0.0,2025-11-13,86200.0,0.05,20,PE,BFO-OPT,BFO
