,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
14201,26436354,103267,GODREJPROP25NOV1980CE,GODREJPROP,0.0,2025-11-25,1980.0,0.05,275,CE,NFO-OPT,NFO
14202,26436866,103269,GODREJPROP25NOV1980PE,GODREJPROP,0.0,2025-11-25,1980.0,0.05,275,PE,NFO-OPT,NFO
14203,26435842,103265,GODREJPROP25NOV1960CE,GODREJPROP,0.0,2025-11-25,1960.0,0.05,275,CE,NFO-OPT,NFO
14204,26436098,103266,GODREJPROP25NOV1960PE,GODREJPROP,0.0,2025-11-25,1960.0,0.05,275,PE,NFO-OPT,NFO
14205,26432258,103251,GODREJPROP25NOV1940CE,GODREJPROP,0.0,2025-11-25,1940.0,0.05,275,CE,NFO-OPT,NFO
14206,26435586,103264,GODREJPROP25NOV1940PE,GODREJPROP,0.0,2025-11-25,1940.0,0.05,275,PE,NFO-OPT,NFO
14207,26431746,103249,GODREJPROP25NOV1920CE,GODREJPROP,0.0,2025-11-25,1920.0,0.05,275,CE,NFO-OPT,NFO
14208,26432002,103250,GODREJPROP25NOV1920PE,GODREJPROP,0.0,2025-11-25,1920.0,0.05,275,PE,NFO-OPT,NFO
14209,21446658,83776,GODREJPROP25NOV1900CE,GODREJPROP,0.0,2025-11-25,1900.0,0.05,275,CE,NFO-OPT,NFO
14210,21446914,83777,GODREJPROP25NOV1900PE,GODREJPROP,0.0,2025-11-25,1900.0,0.05,275,PE,NFO-OPT,NFO
14211,26431234,103247,GODREJPROP25NOV1880CE,GODREJPROP,0.0,2025-11-25,1880.0,0.05,275,CE,NFO-OPT,NFO
14212,26431490,103248,GODREJPROP25NOV1880PE,GODREJPROP,0.0,2025-11-25,1880.0,0.05,275,PE,NFO-OPT,NFO
14213,26430722,103245,GODREJPROP25NOV1860CE,GODREJPROP,0.0,2025-11-25,1860.0,0.05,275,CE,NFO-OPT,NFO
14214,26430978,103246,GODREJPROP25NOV1860PE,GODREJPROP,0.0,2025-11-25,1860.0,0.05,275,PE,NFO-OPT,NFO
14215,26430210,103243,GODREJPROP25NOV1840CE,GODREJPROP,0.0,2025-11-25,1840.0,0.05,275,CE,NFO-OPT,NFO
14216,26430466,103244,GODREJPROP25NOV1840PE,GODREJPROP,0.0,2025-11-25,1840.0,0.05,275,PE,NFO-OPT,NFO
14217,21446146,83774,GODREJPROP25NOV1800CE,GODREJPROP,0.0,2025-11-25,1800.0,0.05,275,CE,NFO-OPT,NFO
14218,21446402,83775,GODREJPROP25NOV1800PE,GODREJPROP,0.0,2025-11-25,1800.0,0.05,275,PE,NFO-OPT,NFO
14219,26408450,103158,GODREJPROP25NOV1760CE,GODREJPROP,0.0,2025-11-25,1760.0,0.05,275,CE,NFO-OPT,NFO
14220,26413314,103177,GODREJPROP25NOV1760PE,GODREJPROP,0.0,2025-11-25,1760.0,0.05,275,PE,NFO-OPT,NFO
14221,26395650,103108,GODREJPROP25NOV1720CE,GODREJPROP,0.0,2025-11-25,1720.0,0.05,275,CE,NFO-OPT,NFO
14222,26396674,103112,GODREJPROP25NOV1720PE,GODREJPROP,0.0,2025-11-25,1720.0,0.05,275,PE,NFO-OPT,NFO
14223,26493698,103491,GODREJPROP25DEC1680CE,GODREJPROP,0.0,2025-12-30,1680.0,0.05,275,CE,NFO-OPT,NFO
14224,26493954,103492,GODREJPROP25DEC1680PE,GODREJPROP,0.0,2025-12-30,1680.0,0.05,275,PE,NFO-OPT,NFO
14225,26495234,103497,GODREJPROP25DEC1760CE,GODREJPROP,0.0,2025-12-30,1760.0,0.05,275,CE,NFO-OPT,NFO
14226,26510850,103558,GODREJPROP25DEC1760PE,GODREJPROP,0.0,2025-12-30,1760.0,0.05,275,PE,NFO-OPT,NFO
14227,26511618,103561,GODREJPROP25DEC1840CE,GODREJPROP,0.0,2025-12-30,1840.0,0.05,275,CE,NFO-OPT,NFO
14228,26511874,103562,GODREJPROP25DEC1840PE,GODREJPROP,0.0,2025-12-30,1840.0,0.05,275,PE,NFO-OPT,NFO
14229,26512130,103563,GODREJPROP25DEC1880CE,GODREJPROP,0.0,2025-12-30,1880.0,0.05,275,CE,NFO-OPT,NFO
14230,26512386,103564,GODREJPROP25DEC1880PE,GODREJPROP,0.0,2025-12-30,1880.0,0.05,275,PE,NFO-OPT,NFO
14231,26512642,103565,GODREJPROP25DEC1920CE,GODREJPROP,0.0,2025-12-30,1920.0,0.05,275,CE,NFO-OPT,NFO
14232,26513410,103568,GODREJPROP25DEC1920PE,GODREJPROP,0.0,2025-12-30,1920.0,0.05,275,PE,NFO-OPT,NFO
14233,26513666,103569,GODREJPROP25DEC1960CE,GODREJPROP,0.0,2025-12-30,1960.0,0.05,275,CE,NFO-OPT,NFO
14234,26513922,103570,GODREJPROP25DEC1960PE,GODREJPROP,0.0,2025-12-30,1960.0,0.05,275,PE,NFO-OPT,NFO
14235,26514178,103571,GODREJPROP25DEC2000CE,GODREJPROP,0.0,2025-12-30,2000.0,0.05,275,CE,NFO-OPT,NFO
14236,26516738,103581,GODREJPROP25DEC2000PE,GODREJPROP,0.0,2025-12-30,2000.0,0.05,275,PE,NFO-OPT,NFO
14237,26516994,103582,GODREJPROP25DEC2040CE,GODREJPROP,0.0,2025-12-30,2040.0,0.05,275,CE,NFO-OPT,NFO
14238,26517762,103585,GODREJPROP25DEC2040PE,GODREJPROP,0.0,2025-12-30,2040.0,0.05,275,PE,NFO-OPT,NFO
14239,26518018,103586,GODREJPROP25DEC2080CE,GODREJPROP,0.0,2025-12-30,2080.0,0.05,275,CE,NFO-OPT,NFO
14240,26518786,103589,GODREJPROP25DEC2080PE,GODREJPROP,0.0,2025-12-30,2080.0,0.05,275,PE,NFO-OPT,NFO
14241,26519042,103590,GODREJPROP25DEC2120CE,GODREJPROP,0.0,2025-12-30,2120.0,0.05,275,CE,NFO-OPT,NFO
14242,26519298,103591,GODREJPROP25DEC2120PE,GODREJPROP,0.0,2025-12-30,2120.0,0.05,275,PE,NFO-OPT,NFO
14243,26519554,103592,GODREJPROP25DEC2160CE,GODREJPROP,0.0,2025-12-30,2160.0,0.05,275,CE,NFO-OPT,NFO
14244,26519810,103593,GODREJPROP25DEC2160PE,GODREJPROP,0.0,2025-12-30,2160.0,0.05,275,PE,NFO-OPT,NFO
14245,26520322,103595,GODREJPROP25DEC2200CE,GODREJPROP,0.0,2025-12-30,2200.0,0.05,275,CE,NFO-OPT,NFO
14246,26520578,103596,GODREJPROP25DEC2200PE,GODREJPROP,0.0,2025-12-30,2200.0,0.05,275,PE,NFO-OPT,NFO
14247,26520834,103597,GODREJPROP25DEC2240CE,GODREJPROP,0.0,2025-12-30,2240.0,0.05,275,CE,NFO-OPT,NFO
14248,26521090,103598,GODREJPROP25DEC2240PE,GODREJPROP,0.0,2025-12-30,2240.0,0.05,275,PE,NFO-OPT,NFO
14249,26521346,103599,GODREJPROP25DEC2280CE,GODREJPROP,0.0,2025-12-30,2280.0,0.05,275,CE,NFO-OPT,NFO
14250,26521602,103600,GODREJPROP25DEC2280PE,GODREJPROP,0.0,2025-12-30,2280.0,0.05,275,PE,NFO-OPT,NFO
14251,26521858,103601,GODREJPROP25DEC2320CE,GODREJPROP,0.0,2025-12-30,2320.0,0.05,275,CE,NFO-OPT,NFO
14252,26522114,103602,GODREJPROP25DEC2320PE,GODREJPROP,0.0,2025-12-30,2320.0,0.05,275,PE,NFO-OPT,NFO
14253,26522370,103603,GODREJPROP25DEC2360CE,GODREJPROP,0.0,2025-12-30,2360.0,0.05,275,CE,NFO-OPT,NFO
14254,26522626,103604,GODREJPROP25DEC2360PE,GODREJPROP,0.0,2025-12-30,2360.0,0.05,275,PE,NFO-OPT,NFO
14255,26522882,103605,GODREJPROP25DEC2400CE,GODREJPROP,0.0,2025-12-30,2400.0,0.05,275,CE,NFO-OPT,NFO
14256,26523138,103606,GODREJPROP25DEC2400PE,GODREJPROP,0.0,2025-12-30,2400.0,0.05,275,PE,NFO-OPT,NFO
14257,26523394,103607,GODREJPROP25DEC2440CE,GODREJPROP,0.0,2025-12-30,2440.0,0.05,275,CE,NFO-OPT,NFO
14258,26523650,103608,GODREJPROP25DEC2440PE,GODREJPROP,0.0,2025-12-30,2440.0,0.05,275,PE,NFO-OPT,NFO
14259,26523906,103609,GODREJPROP25DEC2480CE,GODREJPROP,0.0,2025-12-30,2480.0,0.05,275,CE,NFO-OPT,NFO
14260,26524162,103610,GODREJPROP25DEC2480PE,GODREJPROP,0.0,2025-12-30,2480.0,0.05,275,PE,NFO-OPT,NFO
14261,26524930,103613,GODREJPROP25DEC2560CE,GODREJPROP,0.0,2025-12-30,2560.0,0.05,275,CE,NFO-OPT,NFO
14262,26525698,103616,GODREJPROP25DEC2560PE,GODREJPROP,0.0,2025-12-30,2560.0,0.05,275,PE,NFO-OPT,NFO
14263,26525954,103617,GODREJPROP25DEC2640CE,GODREJPROP,0.0,2025-12-30,2640.0,0.05,275,CE,NFO-OPT,NFO
14264,26526722,103620,GODREJPROP25DEC2640PE,GODREJPROP,0.0,2025-12-30,2640.0,0.05,275,PE,NFO-OPT,NFO
14265,21509634,84022,GRASIM25OCT2860CE,GRASIM,0.0,2025-10-28,2860.0,0.05,250,CE,NFO-OPT,NFO
14266,21509890,84023,GRASIM25OCT2860PE,GRASIM,0.0,2025-10-28,2860.0,0.05,250,PE,NFO-OPT,NFO
14267,22443266,87669,GRASIM25OCT2880CE,GRASIM,0.0,2025-10-28,2880.0,0.05,250,CE,NFO-OPT,NFO
14268,22443522,87670,GRASIM25OCT2880PE,GRASIM,0.0,2025-10-28,2880.0,0.05,250,PE,NFO-OPT,NFO
14269,22442754,87667,GRASIM25OCT2840CE,GRASIM,0.0,2025-10-28,2840.0,0.05,250,CE,NFO-OPT,NFO
14270,22443010,87668,GRASIM25OCT2840PE,GRASIM,0.0,2025-10-28,2840.0,0.05,250,PE,NFO-OPT,NFO
14271,21510658,84026,GRASIM25OCT2900CE,GRASIM,0.0,2025-10-28,2900.0,0.05,250,CE,NFO-OPT,NFO
14272,21510914,84027,GRASIM25OCT2900PE,GRASIM,0.0,2025-10-28,2900.0,0.05,250,PE,NFO-OPT,NFO
14273,21509122,84020,GRASIM25OCT2820CE,GRASIM,0.0,2025-10-28,2820.0,0.05,250,CE,NFO-OPT,NFO
14274,21509378,84021,GRASIM25OCT2820PE,GRASIM,0.0,2025-10-28,2820.0,0.05,250,PE,NFO-OPT,NFO
14275,22443778,87671,GRASIM25OCT2920CE,GRASIM,0.0,2025-10-28,2920.0,0.05,250,CE,NFO-OPT,NFO
14276,22444034,87672,GRASIM25OCT2920PE,GRASIM,0.0,2025-10-28,2920.0,0.05,250,PE,NFO-OPT,NFO
14277,22440194,87657,GRASIM25OCT2800CE,GRASIM,0.0,2025-10-28,2800.0,0.05,250,CE,NFO-OPT,NFO
14278,22442498,87666,GRASIM25OCT2800PE,GRASIM,0.0,2025-10-28,2800.0,0.05,250,PE,NFO-OPT,NFO
14279,21511682,84030,GRASIM25OCT2940CE,GRASIM,0.0,2025-10-28,2940.0,0.05,250,CE,NFO-OPT,NFO
14280,21511938,84031,GRASIM25OCT2940PE,GRASIM,0.0,2025-10-28,2940.0,0.05,250,PE,NFO-OPT,NFO
14281,21496322,83970,GRASIM25OCT2780CE,GRASIM,0.0,2025-10-28,2780.0,0.05,250,CE,NFO-OPT,NFO
14282,21496578,83971,GRASIM25OCT2780PE,GRASIM,0.0,2025-10-28,2780.0,0.05,250,PE,NFO-OPT,NFO
14283,22444290,87673,GRASIM25OCT2960CE,GRASIM,0.0,2025-10-28,2960.0,0.05,250,CE,NFO-OPT,NFO
14284,22444546,87674,GRASIM25OCT2960PE,GRASIM,0.0,2025-10-28,2960.0,0.05,250,PE,NFO-OPT,NFO
14285,22435586,87639,GRASIM25OCT2760CE,GRASIM,0.0,2025-10-28,2760.0,0.05,250,CE,NFO-OPT,NFO
14286,22439938,87656,GRASIM25OCT2760PE,GRASIM,0.0,2025-10-28,2760.0,0.05,250,PE,NFO-OPT,NFO
14287,21513474,84037,GRASIM25OCT2980CE,GRASIM,0.0,2025-10-28,2980.0,0.05,250,CE,NFO-OPT,NFO
14288,21513730,84038,GRASIM25OCT2980PE,GRASIM,0.0,2025-10-28,2980.0,0.05,250,PE,NFO-OPT,NFO
14289,21493506,83959,GRASIM25OCT2740CE,GRASIM,0.0,2025-10-28,2740.0,0.05,250,CE,NFO-OPT,NFO
14290,21493762,83960,GRASIM25OCT2740PE,GRASIM,0.0,2025-10-28,2740.0,0.05,250,PE,NFO-OPT,NFO
14291,22456066,87719,GRASIM25OCT3000CE,GRASIM,0.0,2025-10-28,3000.0,0.05,250,CE,NFO-OPT,NFO
14292,22456322,87720,GRASIM25OCT3000PE,GRASIM,0.0,2025-10-28,3000.0,0.05,250,PE,NFO-OPT,NFO
14293,22435074,87637,GRASIM25OCT2720CE,GRASIM,0.0,2025-10-28,2720.0,0.05,250,CE,NFO-OPT,NFO
14294,22435330,87638,GRASIM25OCT2720PE,GRASIM,0.0,2025-10-28,2720.0,0.05,250,PE,NFO-OPT,NFO
14295,21514242,84040,GRASIM25OCT3020PE,GRASIM,0.0,2025-10-28,3020.0,0.05,250,PE,NFO-OPT,NFO
14296,22468354,87767,GRASIM25OCT3280CE,GRASIM,0.0,2025-10-28,3280.0,0.05,250,CE,NFO-OPT,NFO
14297,22467842,87765,GRASIM25OCT3240CE,GRASIM,0.0,2025-10-28,3240.0,0.05,250,CE,NFO-OPT,NFO
14298,22468098,87766,GRASIM25OCT3240PE,GRASIM,0.0,2025-10-28,3240.0,0.05,250,PE,NFO-OPT,NFO
14299,22466050,87758,GRASIM25OCT3200CE,GRASIM,0.0,2025-10-28,3200.0,0.05,250,CE,NFO-OPT,NFO
14300,22466562,87760,GRASIM25OCT3200PE,GRASIM,0.0,2025-10-28,3200.0,0.05,250,PE,NFO-OPT,NFO
14301,22465538,87756,GRASIM25OCT3160CE,GRASIM,0.0,2025-10-28,3160.0,0.05,250,CE,NFO-OPT,NFO
14302,22465794,87757,GRASIM25OCT3160PE,GRASIM,0.0,2025-10-28,3160.0,0.05,250,PE,NFO-OPT,NFO
14303,22457602,87725,GRASIM25OCT3120CE,GRASIM,0.0,2025-10-28,3120.0,0.05,250,CE,NFO-OPT,NFO
14304,22457858,87726,GRASIM25OCT3120PE,GRASIM,0.0,2025-10-28,3120.0,0.05,250,PE,NFO-OPT,NFO
14305,21519362,84060,GRASIM25OCT3100CE,GRASIM,0.0,2025-10-28,3100.0,0.05,250,CE,NFO-OPT,NFO
14306,21519618,84061,GRASIM25OCT3100PE,GRASIM,0.0,2025-10-28,3100.0,0.05,250,PE,NFO-OPT,NFO
14307,22457090,87723,GRASIM25OCT3080CE,GRASIM,0.0,2025-10-28,3080.0,0.05,250,CE,NFO-OPT,NFO
14308,22457346,87724,GRASIM25OCT3080PE,GRASIM,0.0,2025-10-28,3080.0,0.05,250,PE,NFO-OPT,NFO
14309,21517570,84053,GRASIM25OCT3060CE,GRASIM,0.0,2025-10-28,3060.0,0.05,250,CE,NFO-OPT,NFO
14310,21519106,84059,GRASIM25OCT3060PE,GRASIM,0.0,2025-10-28,3060.0,0.05,250,PE,NFO-OPT,NFO
14311,22456578,87721,GRASIM25OCT3040CE,GRASIM,0.0,2025-10-28,3040.0,0.05,250,CE,NFO-OPT,NFO
14312,22456834,87722,GRASIM25OCT3040PE,GRASIM,0.0,2025-10-28,3040.0,0.05,250,PE,NFO-OPT,NFO
14313,21513986,84039,GRASIM25OCT3020CE,GRASIM,0.0,2025-10-28,3020.0,0.05,250,CE,NFO-OPT,NFO
14314,21492994,83957,GRASIM25OCT2700CE,GRASIM,0.0,2025-10-28,2700.0,0.05,250,CE,NFO-OPT,NFO
14315,21493250,83958,GRASIM25OCT2700PE,GRASIM,0.0,2025-10-28,2700.0,0.05,250,PE,NFO-OPT,NFO
14316,22434562,87635,GRASIM25OCT2680CE,GRASIM,0.0,2025-10-28,2680.0,0.05,250,CE,NFO-OPT,NFO
14317,22434818,87636,GRASIM25OCT2680PE,GRASIM,0.0,2025-10-28,2680.0,0.05,250,PE,NFO-OPT,NFO
14318,21492482,83955,GRASIM25OCT2660CE,GRASIM,0.0,2025-10-28,2660.0,0.05,250,CE,NFO-OPT,NFO
14319,21492738,83956,GRASIM25OCT2660PE,GRASIM,0.0,2025-10-28,2660.0,0.05,250,PE,NFO-OPT,NFO
14320,22434050,87633,GRASIM25OCT2640CE,GRASIM,0.0,2025-10-28,2640.0,0.05,250,CE,NFO-OPT,NFO
14321,22434306,87634,GRASIM25OCT2640PE,GRASIM,0.0,2025-10-28,2640.0,0.05,250,PE,NFO-OPT,NFO
14322,21489410,83943,GRASIM25OCT2620CE,GRASIM,0.0,2025-10-28,2620.0,0.05,250,CE,NFO-OPT,NFO
14323,21489666,83944,GRASIM25OCT2620PE,GRASIM,0.0,2025-10-28,2620.0,0.05,250,PE,NFO-OPT,NFO
14324,22433538,87631,GRASIM25OCT2600CE,GRASIM,0.0,2025-10-28,2600.0,0.05,250,CE,NFO-OPT,NFO
14325,22433794,87632,GRASIM25OCT2600PE,GRASIM,0.0,2025-10-28,2600.0,0.05,250,PE,NFO-OPT,NFO
14326,21487106,83934,GRASIM25OCT2580CE,GRASIM,0.0,2025-10-28,2580.0,0.05,250,CE,NFO-OPT,NFO
14327,21489154,83942,GRASIM25OCT2580PE,GRASIM,0.0,2025-10-28,2580.0,0.05,250,PE,NFO-OPT,NFO
14328,22433026,87629,GRASIM25OCT2560CE,GRASIM,0.0,2025-10-28,2560.0,0.05,250,CE,NFO-OPT,NFO
14329,22433282,87630,GRASIM25OCT2560PE,GRASIM,0.0,2025-10-28,2560.0,0.05,250,PE,NFO-OPT,NFO
14330,21480194,83907,GRASIM25OCT2540CE,GRASIM,0.0,2025-10-28,2540.0,0.05,250,CE,NFO-OPT,NFO
14331,21486850,83933,GRASIM25OCT2540PE,GRASIM,0.0,2025-10-28,2540.0,0.05,250,PE,NFO-OPT,NFO
14332,22432514,87627,GRASIM25OCT2520CE,GRASIM,0.0,2025-10-28,2520.0,0.05,250,CE,NFO-OPT,NFO
14333,22432770,87628,GRASIM25OCT2520PE,GRASIM,0.0,2025-10-28,2520.0,0.05,250,PE,NFO-OPT,NFO
14334,21479938,83906,GRASIM25OCT2500PE,GRASIM,0.0,2025-10-28,2500.0,0.05,250,PE,NFO-OPT,NFO
14335,22432002,87625,GRASIM25OCT2480CE,GRASIM,0.0,2025-10-28,2480.0,0.05,250,CE,NFO-OPT,NFO
14336,22432258,87626,GRASIM25OCT2480PE,GRASIM,0.0,2025-10-28,2480.0,0.05,250,PE,NFO-OPT,NFO
14337,22431490,87623,GRASIM25OCT2440CE,GRASIM,0.0,2025-10-28,2440.0,0.05,250,CE,NFO-OPT,NFO
14338,22431746,87624,GRASIM25OCT2440PE,GRASIM,0.0,2025-10-28,2440.0,0.05,250,PE,NFO-OPT,NFO
14339,22430978,87621,GRASIM25OCT2400CE,GRASIM,0.0,2025-10-28,2400.0,0.05,250,CE,NFO-OPT,NFO
14340,22431234,87622,GRASIM25OCT2400PE,GRASIM,0.0,2025-10-28,2400.0,0.05,250,PE,NFO-OPT,NFO
14341,22430466,87619,GRASIM25OCT2360CE,GRASIM,0.0,2025-10-28,2360.0,0.05,250,CE,NFO-OPT,NFO
14342,22430722,87620,GRASIM25OCT2360PE,GRASIM,0.0,2025-10-28,2360.0,0.05,250,PE,NFO-OPT,NFO
14343,21594370,84353,GRASIM25NOV2880CE,GRASIM,0.0,2025-11-25,2880.0,0.05,250,CE,NFO-OPT,NFO
14344,21594626,84354,GRASIM25NOV2880PE,GRASIM,0.0,2025-11-25,2880.0,0.05,250,PE,NFO-OPT,NFO
14345,26593026,103879,GRASIM25NOV2860CE,GRASIM,0.0,2025-11-25,2860.0,0.05,250,CE,NFO-OPT,NFO
14346,26593282,103880,GRASIM25NOV2860PE,GRASIM,0.0,2025-11-25,2860.0,0.05,250,PE,NFO-OPT,NFO
14347,26593538,103881,GRASIM25NOV2900CE,GRASIM,0.0,2025-11-25,2900.0,0.05,250,CE,NFO-OPT,NFO
14348,26593794,103882,GRASIM25NOV2900PE,GRASIM,0.0,2025-11-25,2900.0,0.05,250,PE,NFO-OPT,NFO
14349,21593858,84351,GRASIM25NOV2840CE,GRASIM,0.0,2025-11-25,2840.0,0.05,250,CE,NFO-OPT,NFO
14350,21594114,84352,GRASIM25NOV2840PE,GRASIM,0.0,2025-11-25,2840.0,0.05,250,PE,NFO-OPT,NFO
14351,21594882,84355,GRASIM25NOV2920CE,GRASIM,0.0,2025-11-25,2920.0,0.05,250,CE,NFO-OPT,NFO
14352,21595138,84356,GRASIM25NOV2920PE,GRASIM,0.0,2025-11-25,2920.0,0.05,250,PE,NFO-OPT,NFO
14353,26592514,103877,GRASIM25NOV2820CE,GRASIM,0.0,2025-11-25,2820.0,0.05,250,CE,NFO-OPT,NFO
14354,26592770,103878,GRASIM25NOV2820PE,GRASIM,0.0,2025-11-25,2820.0,0.05,250,PE,NFO-OPT,NFO
14355,26594050,103883,GRASIM25NOV2940CE,GRASIM,0.0,2025-11-25,2940.0,0.05,250,CE,NFO-OPT,NFO
14356,26594306,103884,GRASIM25NOV2940PE,GRASIM,0.0,2025-11-25,2940.0,0.05,250,PE,NFO-OPT,NFO
14357,21593346,84349,GRASIM25NOV2800CE,GRASIM,0.0,2025-11-25,2800.0,0.05,250,CE,NFO-OPT,NFO
14358,21593602,84350,GRASIM25NOV2800PE,GRASIM,0.0,2025-11-25,2800.0,0.05,250,PE,NFO-OPT,NFO
14359,21595394,84357,GRASIM25NOV2960CE,GRASIM,0.0,2025-11-25,2960.0,0.05,250,CE,NFO-OPT,NFO
14360,21595650,84358,GRASIM25NOV2960PE,GRASIM,0.0,2025-11-25,2960.0,0.05,250,PE,NFO-OPT,NFO
14361,26592002,103875,GRASIM25NOV2780CE,GRASIM,0.0,2025-11-25,2780.0,0.05,250,CE,NFO-OPT,NFO
14362,26592258,103876,GRASIM25NOV2780PE,GRASIM,0.0,2025-11-25,2780.0,0.05,250,PE,NFO-OPT,NFO
14363,26594562,103885,GRASIM25NOV2980CE,GRASIM,0.0,2025-11-25,2980.0,0.05,250,CE,NFO-OPT,NFO
14364,26594818,103886,GRASIM25NOV2980PE,GRASIM,0.0,2025-11-25,2980.0,0.05,250,PE,NFO-OPT,NFO
14365,21592834,84347,GRASIM25NOV2760CE,GRASIM,0.0,2025-11-25,2760.0,0.05,250,CE,NFO-OPT,NFO
14366,21593090,84348,GRASIM25NOV2760PE,GRASIM,0.0,2025-11-25,2760.0,0.05,250,PE,NFO-OPT,NFO
14367,21595906,84359,GRASIM25NOV3000CE,GRASIM,0.0,2025-11-25,3000.0,0.05,250,CE,NFO-OPT,NFO
14368,21596162,84360,GRASIM25NOV3000PE,GRASIM,0.0,2025-11-25,3000.0,0.05,250,PE,NFO-OPT,NFO
14369,26591490,103873,GRASIM25NOV2740CE,GRASIM,0.0,2025-11-25,2740.0,0.05,250,CE,NFO-OPT,NFO
14370,26591746,103874,GRASIM25NOV2740PE,GRASIM,0.0,2025-11-25,2740.0,0.05,250,PE,NFO-OPT,NFO
14371,26595074,103887,GRASIM25NOV3020CE,GRASIM,0.0,2025-11-25,3020.0,0.05,250,CE,NFO-OPT,NFO
14372,26595330,103888,GRASIM25NOV3020PE,GRASIM,0.0,2025-11-25,3020.0,0.05,250,PE,NFO-OPT,NFO
14373,21596674,84362,GRASIM25NOV3040PE,GRASIM,0.0,2025-11-25,3040.0,0.05,250,PE,NFO-OPT,NFO
14374,21598978,84371,GRASIM25NOV3240CE,GRASIM,0.0,2025-11-25,3240.0,0.05,250,CE,NFO-OPT,NFO
14375,21599234,84372,GRASIM25NOV3240PE,GRASIM,0.0,2025-11-25,3240.0,0.05,250,PE,NFO-OPT,NFO
14376,21598466,84369,GRASIM25NOV3200CE,GRASIM,0.0,2025-11-25,3200.0,0.05,250,CE,NFO-OPT,NFO
14377,21598722,84370,GRASIM25NOV3200PE,GRASIM,0.0,2025-11-25,3200.0,0.05,250,PE,NFO-OPT,NFO
14378,21597954,84367,GRASIM25NOV3160CE,GRASIM,0.0,2025-11-25,3160.0,0.05,250,CE,NFO-OPT,NFO
14379,21598210,84368,GRASIM25NOV3160PE,GRASIM,0.0,2025-11-25,3160.0,0.05,250,PE,NFO-OPT,NFO
14380,21597442,84365,GRASIM25NOV3120CE,GRASIM,0.0,2025-11-25,3120.0,0.05,250,CE,NFO-OPT,NFO
14381,21597698,84366,GRASIM25NOV3120PE,GRASIM,0.0,2025-11-25,3120.0,0.05,250,PE,NFO-OPT,NFO
14382,26596098,103891,GRASIM25NOV3100CE,GRASIM,0.0,2025-11-25,3100.0,0.05,250,CE,NFO-OPT,NFO
14383,26596354,103892,GRASIM25NOV3100PE,GRASIM,0.0,2025-11-25,3100.0,0.05,250,PE,NFO-OPT,NFO
14384,21596930,84363,GRASIM25NOV3080CE,GRASIM,0.0,2025-11-25,3080.0,0.05,250,CE,NFO-OPT,NFO
14385,21597186,84364,GRASIM25NOV3080PE,GRASIM,0.0,2025-11-25,3080.0,0.05,250,PE,NFO-OPT,NFO
14386,26595586,103889,GRASIM25NOV3060CE,GRASIM,0.0,2025-11-25,3060.0,0.05,250,CE,NFO-OPT,NFO
14387,26595842,103890,GRASIM25NOV3060PE,GRASIM,0.0,2025-11-25,3060.0,0.05,250,PE,NFO-OPT,NFO
14388,21596418,84361,GRASIM25NOV3040CE,GRASIM,0.0,2025-11-25,3040.0,0.05,250,CE,NFO-OPT,NFO
14389,21592322,84345,GRASIM25NOV2720CE,GRASIM,0.0,2025-11-25,2720.0,0.05,250,CE,NFO-OPT,NFO
14390,21592578,84346,GRASIM25NOV2720PE,GRASIM,0.0,2025-11-25,2720.0,0.05,250,PE,NFO-OPT,NFO
14391,26590978,103871,GRASIM25NOV2700CE,GRASIM,0.0,2025-11-25,2700.0,0.05,250,CE,NFO-OPT,NFO
14392,26591234,103872,GRASIM25NOV2700PE,GRASIM,0.0,2025-11-25,2700.0,0.05,250,PE,NFO-OPT,NFO
14393,21591810,84343,GRASIM25NOV2680CE,GRASIM,0.0,2025-11-25,2680.0,0.05,250,CE,NFO-OPT,NFO
14394,21592066,84344,GRASIM25NOV2680PE,GRASIM,0.0,2025-11-25,2680.0,0.05,250,PE,NFO-OPT,NFO
14395,26590466,103869,GRASIM25NOV2660CE,GRASIM,0.0,2025-11-25,2660.0,0.05,250,CE,NFO-OPT,NFO
14396,26590722,103870,GRASIM25NOV2660PE,GRASIM,0.0,2025-11-25,2660.0,0.05,250,PE,NFO-OPT,NFO
14397,21591298,84341,GRASIM25NOV2640CE,GRASIM,0.0,2025-11-25,2640.0,0.05,250,CE,NFO-OPT,NFO
14398,21591554,84342,GRASIM25NOV2640PE,GRASIM,0.0,2025-11-25,2640.0,0.05,250,PE,NFO-OPT,NFO
14399,26589954,103867,GRASIM25NOV2620CE,GRASIM,0.0,2025-11-25,2620.0,0.05,250,CE,NFO-OPT,NFO
14400,26590210,103868,GRASIM25NOV2620PE,GRASIM,0.0,2025-11-25,2620.0,0.05,250,PE,NFO-OPT,NFO
14401,21590786,84339,GRASIM25NOV2600CE,GRASIM,0.0,2025-11-25,2600.0,0.05,250,CE,NFO-OPT,NFO
14402,21591042,84340,GRASIM25NOV2600PE,GRASIM,0.0,2025-11-25,2600.0,0.05,250,PE,NFO-OPT,NFO
14403,26589442,103865,GRASIM25NOV2580CE,GRASIM,0.0,2025-11-25,2580.0,0.05,250,CE,NFO-OPT,NFO
14404,26589698,103866,GRASIM25NOV2580PE,GRASIM,0.0,2025-11-25,2580.0,0.05,250,PE,NFO-OPT,NFO
